A,3.390,2.57,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.400,2.56,-5.33,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.420,2.58,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.430,2.57,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.440,2.59,-5.32,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.450,2.59,-5.33,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,3.460,2.59,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.470,2.59,-5.30,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.480,2.58,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.490,2.57,-5.33,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.500,2.60,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.520,2.57,-5.31,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,3.530,2.59,-5.34,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.540,2.57,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.550,2.57,-5.33,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.560,2.59,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.570,2.57,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.580,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.590,2.59,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.600,2.58,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.610,2.58,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.620,2.59,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.630,2.58,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.640,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.650,2.58,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.670,2.57,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.680,2.57,-5.35,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.690,2.57,-5.32,-0.31,34.31,0.00,0.00,0.00,0.00,Z
A,3.700,2.58,-5.32,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.710,2.58,-5.30,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.720,2.59,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.730,2.56,-5.30,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,3.740,2.58,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.750,2.58,-5.33,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.760,2.58,-5.32,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.770,2.59,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.780,2.57,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.790,2.59,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.800,2.60,-5.30,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.810,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.820,2.58,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.830,2.57,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.840,2.59,-5.30,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.850,2.58,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.860,2.57,-5.33,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,3.870,2.59,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.880,2.58,-5.30,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.890,2.58,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,3.900,2.58,-5.30,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.910,2.56,-5.34,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,3.920,2.59,-5.30,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.930,2.59,-5.28,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.940,2.58,-5.31,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,3.950,2.58,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.960,2.60,-5.32,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.970,2.59,-5.33,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.980,2.59,-5.33,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,3.990,2.58,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.000,2.58,-5.33,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.010,2.57,-5.32,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.020,2.58,-5.28,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.030,2.57,-5.29,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.040,2.59,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.050,2.58,-5.33,-0.31,34.31,0.00,0.00,0.00,0.00,Z
A,4.060,2.58,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.070,2.56,-5.28,0.50,34.31,0.00,0.00,0.00,0.00,Z
A,4.080,2.60,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.090,2.60,-5.39,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.100,2.59,-5.36,-0.38,34.31,0.00,0.00,0.00,0.00,Z
A,4.110,2.61,-5.25,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.120,2.58,-5.26,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.130,2.57,-5.30,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.140,2.58,-5.37,-0.31,34.31,0.00,0.00,0.00,0.00,Z
A,4.150,2.59,-5.32,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.160,2.58,-5.29,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.170,2.59,-5.28,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.180,2.60,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.190,2.58,-5.33,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.200,2.58,-5.38,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.210,2.59,-5.29,-0.31,34.31,0.00,0.00,0.00,0.00,Z
A,4.220,2.58,-5.28,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.230,2.56,-5.26,0.25,34.31,0.00,0.00,0.00,0.00,Z
A,4.240,2.58,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.250,2.58,-5.37,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,4.260,2.58,-5.33,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.270,2.58,-5.29,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.280,2.59,-5.31,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.290,2.59,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.300,2.59,-5.35,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.310,2.60,-5.35,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.320,2.58,-5.29,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.330,2.57,-5.29,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.340,2.58,-5.32,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.350,2.59,-5.38,-0.38,34.31,0.00,0.00,0.00,0.00,Z
A,4.360,2.57,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.370,2.57,-5.30,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.380,2.58,-5.29,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.390,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.400,2.57,-5.36,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,4.410,2.59,-5.35,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.420,2.59,-5.29,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.430,2.57,-5.27,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.440,2.60,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.450,2.59,-5.37,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.460,2.58,-5.34,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.470,2.58,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.480,2.59,-5.30,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.490,2.60,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.500,2.58,-5.35,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.510,2.59,-5.33,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.520,2.57,-5.32,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,4.530,2.56,-5.29,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.540,2.56,-5.29,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,4.550,2.58,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.560,2.58,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.570,2.57,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.580,2.59,-5.29,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.590,2.56,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.600,2.57,-5.32,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.610,2.57,-5.33,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.620,2.59,-5.36,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.630,2.58,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.640,2.58,-5.27,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.650,2.59,-5.30,0.31,34.31,0.00,0.00,0.00,0.00,Z
A,4.660,2.58,-5.31,0.31,34.31,0.00,0.00,0.00,0.00,Z
A,4.670,2.60,-5.32,0.25,34.31,0.00,0.00,0.00,0.00,Z
A,4.680,2.61,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.690,2.58,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.700,2.59,-5.29,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.710,2.57,-5.30,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.730,2.57,-5.36,-0.56,34.31,0.00,0.00,0.00,0.00,Z
A,4.740,2.58,-5.31,-0.31,34.31,0.00,0.00,0.00,0.00,Z
A,4.750,2.57,-5.26,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.760,2.57,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.770,2.55,-5.33,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.780,2.58,-5.35,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.790,2.58,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.800,2.58,-5.26,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.810,2.57,-5.25,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.820,2.58,-5.37,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.830,2.59,-5.34,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.840,2.58,-5.31,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.850,2.58,-5.29,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.860,2.59,-5.30,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.880,2.59,-5.35,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.890,2.59,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,4.900,2.59,-5.31,0.31,34.31,0.00,0.00,0.00,0.00,Z
A,4.910,2.58,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,4.920,2.58,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.930,2.58,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.940,2.59,-5.32,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.950,2.59,-5.30,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,4.960,2.60,-5.32,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,4.980,2.58,-5.32,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,4.990,2.59,-5.29,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.000,2.56,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.010,2.58,-5.30,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.030,2.57,-5.33,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.040,2.57,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.050,2.58,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.060,2.58,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.070,2.60,-5.33,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.080,2.59,-5.35,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.090,2.57,-5.32,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.100,2.58,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.110,2.58,-5.30,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.130,2.59,-5.35,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.140,2.59,-5.35,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.150,2.59,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.160,2.57,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.170,2.59,-5.32,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.190,2.58,-5.35,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.200,2.60,-5.28,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,5.210,2.57,-5.29,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.220,2.58,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.230,2.56,-5.34,-0.31,34.31,0.00,0.00,0.00,0.00,Z
A,5.240,2.56,-5.36,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.250,2.58,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.260,2.58,-5.27,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.270,2.57,-5.30,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.280,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.290,2.56,-5.35,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.300,2.59,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.310,2.59,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.330,2.57,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.340,2.58,-5.35,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.350,2.57,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.360,2.60,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.370,2.59,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.380,2.57,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.390,2.57,-5.32,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.400,2.58,-5.31,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.410,2.56,-5.30,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.430,2.58,-5.34,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.440,2.58,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.450,2.57,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.460,2.56,-5.29,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.480,2.58,-5.34,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.490,2.57,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.500,2.57,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.510,2.59,-5.28,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.520,2.58,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.530,2.57,-5.35,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.540,2.59,-5.35,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.550,2.58,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.560,2.58,-5.30,0.25,34.31,0.00,0.00,0.00,0.00,Z
A,5.570,2.56,-5.30,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.580,2.57,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.590,2.58,-5.33,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.600,2.57,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.610,2.59,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.630,2.60,-5.33,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.640,2.59,-5.33,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.650,2.57,-5.34,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.660,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.670,2.59,-5.30,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.680,2.57,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.690,2.57,-5.34,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.700,2.57,-5.32,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.710,2.59,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.720,2.59,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.730,2.59,-5.32,-0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.740,2.60,-5.34,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.750,2.57,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.760,2.58,-5.33,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.770,2.58,-5.35,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,5.780,2.56,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.790,2.57,-5.30,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.800,2.58,-5.34,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.810,2.57,-5.33,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.820,2.59,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.830,2.57,-5.33,0.25,34.31,0.00,0.00,0.00,0.00,Z
A,5.840,2.54,-5.31,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.850,2.58,-5.31,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.860,2.58,-5.30,0.25,34.31,0.00,0.00,0.00,0.00,Z
A,5.870,2.58,-5.32,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,5.880,2.56,-5.34,0.25,34.31,0.00,0.00,0.00,0.00,Z
A,5.890,2.58,-5.33,0.31,34.31,0.00,0.00,0.00,0.00,Z
A,5.900,2.59,-5.31,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,5.910,2.58,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.920,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.930,2.60,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.940,2.59,-5.34,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,5.950,2.60,-5.34,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,5.960,2.58,-5.31,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,5.970,2.57,-5.30,-0.31,34.31,0.00,0.00,0.00,0.00,Z
A,5.980,2.59,-5.32,-0.38,34.31,0.00,0.00,0.00,0.00,Z
A,5.990,2.59,-5.32,-0.38,34.31,0.00,0.00,0.00,0.00,Z
A,6.000,2.57,-5.29,-0.25,34.31,0.00,0.00,0.00,0.00,Z
A,6.010,2.57,-5.29,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.020,2.58,-5.30,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.030,2.56,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.040,2.57,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.050,2.58,-5.33,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.060,2.59,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.070,2.57,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.080,2.56,-5.31,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.090,2.56,-5.30,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.100,2.57,-5.30,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.110,2.59,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.120,2.58,-5.34,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.130,2.58,-5.31,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.140,2.60,-5.31,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.150,2.59,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.160,2.55,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.170,2.60,-5.34,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.180,2.58,-5.34,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.190,2.56,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.200,2.59,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.210,2.57,-5.30,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.230,2.57,-5.34,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.240,2.59,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.250,2.57,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.260,2.57,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.270,2.59,-5.35,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.280,2.59,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.290,2.57,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.300,2.59,-5.31,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.310,2.58,-5.28,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.320,2.58,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.330,2.58,-5.31,0.25,34.31,0.00,0.00,0.00,0.00,Z
A,6.340,2.59,-5.34,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.350,2.56,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.360,2.60,-5.29,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.370,2.57,-5.33,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.380,2.57,-5.31,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.390,2.59,-5.30,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.400,2.57,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.410,2.59,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.420,2.57,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.430,2.59,-5.30,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.440,2.60,-5.29,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.450,2.59,-5.33,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.460,2.59,-5.32,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.470,2.58,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.480,2.57,-5.29,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.490,2.58,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.500,2.57,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.510,2.60,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.520,2.58,-5.32,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.530,2.58,-5.33,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.540,2.56,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.550,2.58,-5.31,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.560,2.57,-5.35,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.570,2.58,-5.32,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.580,2.59,-5.31,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.590,2.59,-5.35,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.600,2.58,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.610,2.58,-5.31,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.620,2.58,-5.31,0.19,34.31,0.00,0.00,0.00,0.00,Z
A,6.630,2.58,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.640,2.57,-5.34,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.650,2.59,-5.33,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.660,2.58,-5.33,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.670,2.57,-5.31,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.680,2.59,-5.33,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.690,2.58,-5.32,0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.700,2.58,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.710,2.55,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.720,2.56,-5.29,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.730,2.59,-5.29,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.740,2.57,-5.31,0.00,34.31,0.00,0.00,0.00,0.00,Z
A,6.750,2.59,-5.33,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.760,2.57,-5.30,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.770,2.59,-5.29,-0.06,34.31,0.00,0.00,0.00,0.00,Z
A,6.790,2.56,-5.31,-0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.810,2.57,-5.31,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.820,2.59,-5.32,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.830,2.60,-5.33,0.12,34.31,0.00,0.00,0.00,0.00,Z
A,6.840,2.58,-5.32,0.00,34.31,0.00,0.00,0.00,0.00,Z
